A
-0.2107615
-0.2107615
-0.2009549
-0.1715361
-0.1421163
-0.1225031
-0.1421172
-0.1617304
-0.1519238
-0.171537
-0.2107644
-0.2303776
-0.2009578
-0.1617324
-0.1617324
-0.1323126
-0.122507
-0.1519268
-0.1911532
-0.2009608
-0.2009608
-0.2107674
-0.2009608
-0.1715419
-0.1421221
-0.1421221
-0.1617363
-0.1715429
-0.1715429
-0.1911571
-0.2107703
-0.2107703
-0.2009637
-0.2009647
-0.1911581
-0.1617383
-0.1323195
-0.1519327
-0.1715459
-0.2009667
-0.2107733
-0.2107733
-0.2303874
-0.2205808
-0.191161
-0.1715478
-0.1617422
-0.1715488
-0.191162
-0.191163
-0.1715498
-0.1813564
-0.2107772
-0.191164
-0.1617442
-0.1617442
-0.142132
-0.1519386
-0.191165
-0.2107791
-0.2009725
-0.1911659
-0.1813603
-0.1813603
-0.1715537
-0.1519405
-0.1421349
-0.1617481
-0.1617481
-0.1617491
-0.1617491
-0.1813623
-0.2205897
-0.2107831
-0.1813633
-0.1715576
-0.161751
-0.1519444
-0.1323312
-0.1323322
-0.1519454
-0.161752
-0.1715596
-0.1813662
-0.1911728
-0.1813672
-0.1715606
-0.161754
-0.1421408
-0.1323352
-0.1519484
-0.1813682
-0.1813691
-0.1813691
-0.1617559
-0.1323371
-0.1323371
-0.1323371
-0.1323381
-0.1519513
-0.1715645
-0.1813711
-0.1911787
-0.1813721
-0.1519523
-0.1323401
-0.1225335
-0.1029203
-0.1225344
-0.1617608
-0.1911806
-0.181374
-0.1617618
-0.1225354
-0.083309
-0.1029232
-0.1127298
-0.1225364
-0.132344
-0.1617638
-0.181377
-0.1715714
-0.1617648
-0.1519582
-0.1421516
-0.1127327
-0.0931195
-0.1127327
-0.1323469
-0.1617667
-0.1911865
-0.1813809
-0.1813809
-0.1715743
-0.1715743
-0.1715753
-0.1519621
-0.1617687
-0.1519631
-0.1519631
-0.1617697
-0.2009971
-0.2206103
-0.2009971
-0.1715782
-0.1715782
-0.1715782
-0.1421584
-0.151966
-0.1813858
-0.200999
-0.2108066
-0.2108066
-0.2108066
-0.1911944
-0.151968
-0.1421614
-0.1421614
-0.1715822
-0.1813888
-0.1715822
-0.2010029
-0.2108095
-0.1813897
-0.1421643
-0.1421643
-0.1421643
-0.1225521
-0.1323587
-0.1813917
-0.2010049
-0.1715861
-0.1617795
-0.1617795
-0.1519739
-0.1617805
-0.1519739
-0.1617814
-0.1519748
-0.1421682
-0.1519748
-0.1519758
-0.1421692
-0.122556
-0.1421702
-0.1323636
-0.1323636
-0.1617844
-0.171591
-0.171591
-0.1519778
-0.122559
-0.1127524
-0.122559
-0.1127533
-0.1323665
-0.1421731
-0.1225609
-0.1225609
-0.1421741
-0.1617883
-0.1814015
-0.1912081
-0.1519817
-0.1127563
-0.1225629
-0.1421761
-0.1421771
-0.1421771
-0.1715969
-0.1715978
-0.1617912
-0.1519846
-0.1323714
-0.1323724
-0.1519856
-0.1519856
-0.1323734
-0.14218
-0.1519866
-0.1716008
-0.1617942
-0.1323744
-0.1127622
-0.142182
-0.1617952
-0.1617952
-0.1716027
-0.1814093
-0.1617961
-0.1127641
-0.0931509
-0.1617971
-0.1912179
-0.1225717
-0.1127651
-0.1421849
-0.1519925
-0.1225727
-0.1127661
-0.1421869
-0.1323803
-0.1323803
-0.1225747
-0.1225747
-0.1421879
-0.1421888
-0.1519954
-0.1421888
-0.1323822
-0.1323832
-0.1323832
-0.1323832
-0.112771
-0.1029644
-0.112771
-0.1029654
-0.1225786
-0.1421918
-0.1519984
-0.1421928
-0.112773
-0.1323862
-0.1421937
-0.1127739
-0.1421937
-0.1716145
-0.1618079
-0.1323881
-0.1323891
-0.1716155
-0.1520023
-0.1225825
-0.1127769
-0.1127769
-0.1127769
-0.1127779
-0.1323911
-0.1520043
-0.132392
-0.132392
-0.1520052
-0.1421986
-0.132393
-0.132393
-0.1225864
-0.1029742
-0.1029742
-0.1422006
-0.1716214
-0.1520082
-0.1716214
-0.1912356
-0.1618158
-0.1225894
-0.1127828
-0.1323969
-0.1422035
-0.1323969
-0.1323979
-0.1520111
-0.1814309
-0.1716253
-0.1520121
-0.1520121
-0.1618187
-0.1520131
-0.1422065
-0.1520131
-0.1912405
-0.1912405
-0.1324009
-0.102982
-0.1127886
-0.152015
-0.1716282
-0.1422094
-0.152016
-0.1912424
-0.20105
-0.1618236
-0.1422104
-0.1324048
-0.1225982
-0.1127916
-0.1127926
-0.1324058
-0.152019
-0.1618256
-0.1422133
-0.1226001
-0.1422133
-0.1520209
-0.1127945
-0.1029879
-0.1422153
-0.1618285
-0.1422153
-0.1324087
-0.1618295
-0.1716361
-0.1716361
-0.1520239
-0.1226041
-0.1029909
-0.1127985
-0.1324117
-0.1618315
-0.1912522
-0.171639
-0.1618324
-0.1618324
-0.1618334
-0.17164
-0.1618334
-0.1422212
-0.1324146
-0.1520278
-0.171642
-0.1520288
-0.1618354
-0.171642
-0.1618364
-0.1618364
-0.1618364
-0.1422241
-0.1226109
-0.1422241
-0.1814515
-0.2010647
-0.1912581
-0.1912591
-0.1912591
-0.1520327
-0.1520327
-0.1716469
-0.1520337
-0.1520337
-0.1814545
-0.1912611
-0.2108743
-0.2206818
-0.191262
-0.1618422
-0.1520356
-0.1520366
-0.1520366
-0.1618432
-0.1814574
-0.2010706
-0.2304904
-0.2304914
-0.2108782
-0.1814584
-0.142233
-0.1128132
-0.1128132
-0.1520396
-0.1716537
-0.1618471
-0.1814603
-0.2108811
-0.1814613
-0.1618481
-0.1422359
-0.1226227
-0.1030095
-0.1128161
-0.1618501
-0.1814633
-0.1520435
-0.1422379
-0.1324313
-0.1226247
-0.0932058
-0.0833992
-0.1030124
-0.11282
-0.1226266
-0.1422398
-0.161853
-0.1814672
-0.1716606
-0.1422408
-0.1324352
-0.112822
-0.0932088
-0.0735966
-0.112823
-0.161856
-0.1814692
-0.1520503
-0.1226305
-0.1226305
-0.1226315
-0.0932117
-0.0834051
-0.0932127
-0.1324391
-0.1716655
-0.1912797
-0.1912797
-0.1520533
-0.1226335
-0.0932147
-0.0539883
-0.0736015
-0.0932157
-0.1226355
-0.1324421
-0.132443
-0.1422496
-0.132443
-0.08341
-0.0539912
-0.0736044
-0.0932176
-0.1030252
-0.1226384
-0.1520582
-0.1520592
-0.1128328
-0.0932196
-0.0539932
-0.0245744
-0.0245744
-0.0539942
-0.0638017
-0.0834149
-0.1226413
-0.1030291
-0.0932225
-0.0736093
-0.0539971
-0.0539971
-0.0343839
-0.0343839
-0.0441915
-0.0638047
-0.0736113
-0.0539991
-0.0539991
-0.0834189
-0.0834198
-0.0638066
-0.0147736
-0.0245802
-0.0343878
-0.0343878
-0.103034
-0.1422614
-0.1128416
-0.0638086
-0.0736162
-0.1128426
-0.103036
-0.0736172
-0.0736172
-0.1128436
-0.15207
-0.1618775
-0.1422643
-0.1226511
-0.0834257
-0.0834257
-0.0834257
-0.0834267
-0.0932333
-0.1128465
-0.1520729
-0.1520739
-0.1520739
-0.1422673
-0.1128485
-0.0834287
-0.0540089
-0.073623
-0.1030428
-0.1030428
-0.122657
-0.122657
-0.1030438
-0.0834306
-0.0638184
-0.0540118
-0.0540118
-0.0442062
-0.0343996
-0.0540128
-0.0932402
-0.1030468
-0.073627
-0.0442072
-0.0442082
-0.0540148
-0.0540148
-0.0540157
-0.0638223
-0.1030487
-0.1128563
-0.1030497
-0.0834365
-0.0442111
-0.0442111
-0.0344045
-0.0049847
-0.0147923
-0.0540187
-0.0932451
-0.1226659
-0.1422791
-0.1324725
-0.093247
-0.0638272
-0.0540206
-0.044214
-0.0638282
-0.1030546
-0.1226678
-0.1226688
-0.142282
-0.142282
-0.0834434
-0.0246038
-0.0147972
-0.0540246
-0.093251
-0.093251
-0.1324774
-0.1815113
-0.1422849
-0.0834453
-0.0540265
-0.0246067
-0.0148001
-0.0442209
-0.1030605
-0.1324803
-0.1324803
-0.1128681
-0.0736417
-0.0442219
-0.0442229
-0.0442229
-0.0442229
-0.0344172
-0.0540304
-0.1030634
-0.1030634
-0.0932578
-0.0932578
-0.0932578
-0.0932588
-0.0736456
-0.063839
-0.0442268
-0.0246136
-0.0540334
-0.1030674
-0.112874
-0.112874
-0.1030674
-0.1030683
-0.1030683
-0.1030683
-0.0736495
-0.0540363
-0.0834561
-0.1030703
-0.1226835
-0.1422967
-0.1324901
-0.0834581
-0.0442317
-0.0540383
-0.0344261
-0.0344261
-0.0638459
-0.1030732
-0.1030732
-0.0932666
-0.0932676
-0.0736544
-0.0638478
-0.034428
-0.0540422
-0.0540422
-0.0442356
-0.0638498
-0.083463
-0.1226894
-0.1226904
-0.0932706
-0.0638508
-0.0148178
-0.0050122
-0.0246254
-0.0932716
-0.1226923
-0.0932725
-0.0638527
-0.0246273
-0.0540471
-0.0736603
-0.0736613
-0.1128877
-0.1423075
-0.1128877
-0.0638557
-0.0442425
-0.0344359
-0.0442435
-0.0246303
-0.0246303
-0.0638576
-0.0932774
-0.1226972
-0.1423104
-0.1619246
-0.152118
-0.0932784
-0.0442464
-0.00502
0.0243998
-0.0148276
-0.0638606
-0.0834738
-0.1325078
-0.152121
-0.152121
-0.0932814
-0.0540559
-0.0442493
-0.0540559
-0.0638635
-0.0834767
-0.1128965
-0.0932843
-0.0638645
-0.0638645
-0.0638645
-0.0736721
-0.0638655
-0.0540589
-0.0442533
-0.0148335
-0.0344467
-0.0834806
-0.1030938
-0.1030938
-0.0834816
-0.0638684
-0.0148354
0.0145844
0.0047768
-0.0050298
-0.0442562
-0.0932902
-0.1129034
-0.0932902
-0.0638714
-0.0442582
-0.0148384
-0.0050318
-0.0246459
-0.0540657
-0.0834855
-0.0932931
-0.1129063
-0.0932931
-0.0540677
-0.0148413
-0.0050347
-0.0638743
-0.1129083
-0.1227149
-0.1129083
-0.0834895
-0.0638763
-0.0442631
-0.0148442
-0.0050376
-0.0344574
-0.093298
-0.142331
-0.1619442
-0.142331
-0.1031056
-0.0246528
0.0243802
0.0341858
0.0145726
-0.0246538
-0.0834944
-0.1521406
-0.1815604
-0.1325274
-0.044269
0.0243772
0.0341838
0.0341829
0.0047631
-0.0540765
-0.1031105
-0.1031105
-0.1031105
-0.0933049
-0.0246587
0.0145677
0.0243743
0.0145667
-0.0148531
-0.0148531
-0.0442739
-0.0933069
-0.0540805
0.0145648
0.0145648
-0.014855
-0.014855
-0.0050494
-0.014856
-0.014856
-0.0050504
0.0243694
0.0047562
-0.0344712
-0.014858
-0.014858
-0.014859
0.0047542
0.034174
0.034174
0.0341731
0.0439797
0.0439797
0.0145589
-0.0246675
-0.0442807
-0.0246685
-0.0148619
0.0047513
0.0145579
0.0145569
0.0243635
0.0341701
0.0635889
0.0341691
0.0047493
0.0047484
-0.034478
-0.0638978
-0.0638988
-0.034479
-0.0148658
0.0047474
0.0047464
0.0047464
0.0047464
0.0047454
-0.0148678
-0.0442876
-0.0639018
-0.0737084
-0.0540952
-0.0246754
-0.0148697
-0.0148697
-0.0246763
-0.0540971
-0.0639037
-0.0835169
-0.0835179
-0.0835179
-0.0639047
-0.0148727
0.0243537
0.0243537
-0.0050661
-0.0344869
-0.0639067
-0.0737133
-0.0737142
-0.0639076
-0.0639076
-0.0344888
0.0047376
0.0047376
-0.0148756
-0.0344898
-0.0442964
-0.0344898
-0.0246842
-0.0148776
-0.005071
-0.0148786
-0.0246852
-0.0246852
-0.0246852
-0.0344928
-0.0442994
-0.054106
-0.0148805
0.0439591
0.0341525
-0.0344947
-0.0737211
-0.0737211
-0.0541089
-0.0541089
-0.0246891
0.0145373
0.0243429
0.0047297
-0.0246901
-0.0344977
-0.0835307
-0.1031439
-0.073725
-0.0050788
0.0145344
-0.0050788
-0.0443062
-0.0443062
-0.0344996
-0.0148874
-0.0148874
-0.0835336
-0.1325676
-0.122761
-0.0639214
-0.0148894
-0.024696
-0.0345026
-0.0443092
-0.0443101
-0.0345035
-0.0541167
-0.0737309
-0.0835375
-0.0835375
-0.0835385
-0.0737319
-0.0345055
-0.0443121
-0.0541197
-0.0541197
-0.0443131
-0.0345075
-0.0443141
-0.0639273
-0.0737348
-0.0639282
-0.0639282
-0.0639292
-0.0639292
-0.044316
-0.044316
-0.0737368
-0.0835434
-0.0737368
-0.0345114
-0.0247048
-0.0148982
-0.0148992
-0.0148992
-0.0737388
-0.1129652
-0.1227727
-0.1129661
-0.0737397
-0.0443209
0.0047121
0.0243253
0.0047111
-0.0345153
-0.1031615
-0.1521955
-0.1423889
-0.1129691
-0.0541295
0.0243223
0.0537421
0.0145157
-0.0345182
-0.0737446
-0.1227776
-0.1227786
-0.0835522
-0.0443258
0.0243204
0.034126
0.0145128
-0.014907
-0.0933608
-0.1325872
-0.112974
-0.0737486
-0.0345222
-0.0345222
0.0047032
0.0439296
0.0243164
-0.0247166
-0.0639439
-0.0737505
-0.0443307
-0.0639449
-0.0443317
-0.0051053
-0.0051063
-0.0247195
-0.0443327
-0.0345261
-0.0345271
-0.0443337
-0.0149139
0.0145049
0.0145049
-0.0051083
0.0046974
-0.0051092
-0.0149158
-0.0051102
0.0046964
0.0046964
-0.0051102
-0.0247244
-0.0443376
-0.034531
-0.0051122
0.0243076
0.0243076
0.0537264
0.0439198
-0.0149198
-0.0443396
-0.0443405
-0.0443405
-0.0247273
0.0046915
0.0341113
0.0635311
0.0341103
-0.0051161
-0.0345359
-0.0639557
-0.0933765
-0.0737633
-0.0443435
-0.0149247
0.0341083
0.0243017
-0.005119
-0.0149256
-0.0345388
-0.0639596
-0.0835728
-0.103186
-0.0737662
-0.0345408
-0.0247342
-0.005121
0.0144912
-0.0149286
-0.054155
-0.0835758
-0.0639626
-0.0443494
-0.0639626
-0.0639635
-0.0149305
0.0144893
0.0046817
-0.0051249
-0.0051249
-0.0443523
-0.0835787
-0.0737721
-0.0639665
-0.0247401
0.0242929
0.0340995
0.0340985
0.0046787
-0.0149345
-0.0149354
-0.024742
-0.024742
-0.024743
0.0144834
0.0340966
0.0144834
0.0144824
0.0046758
-0.0149374
-0.0051318
-0.0051318
-0.0051318
0.0046738
0.0046738
0.0144804
0.0438992
0.0438992
0.024286
0.0046728
-0.0149413
-0.0051347
-0.0051347
0.0046709
0.0340907
0.0340907
0.0144765
0.0340897
0.0340897
0.0046699
-0.0247509
-0.0247509
-0.0247509
-0.0345585
-0.0443651
-0.0149453
0.0144736
0.0144736
0.004667
-0.0149472
-0.0247538
-0.0345604
-0.0639802
-0.0541746
-0.0345614
-0.0149482
-0.0051426
-0.0149492
-0.0345624
-0.0541766
-0.0737898
-0.0835964
-0.093403
-0.0639841
-0.0247577
0.0046621
-0.0051455
-0.0345653
-0.0639851
-0.0639861
-0.0835993
-0.0934059
-0.0737937
-0.0443739
-0.0051475
-0.0051475
-0.0149551
-0.0051485
-0.0051485
-0.0247626
-0.0737956
-0.0836022
-0.0737966
-0.0443768
0.0046562
0.0144628
0.0046552
0.0144618
-0.014958
-0.0247656
-0.0247656
-0.0345722
-0.0541864
-0.0443798
-0.0345732
-0.01496
0.0046523
0.0144589
-0.0051543
-0.0541883
-0.0639949
-0.0639949
-0.0541893
-0.0345761
-0.0051563
0.0144559
-0.0051573
-0.0443837
-0.0541903
-0.0541913
-0.0541913
-0.0443847
-0.034579
-0.0149658
-0.0051592
-0.0051602
-0.0051602
-0.0051602
-0.03458
-0.0541942
-0.0640008
-0.0443876
-0.0247754
0.0046444
0.014451
0.0046434
-0.0149698
-0.0149698
-0.0443906
-0.0640038
-0.0541972
-0.034584
-0.0345849
-0.0541981
-0.0541981
0.0046405
-0.0051661
-0.0443925
-0.0345869
-0.0345869
-0.0247803
-0.0149737
-0.0443945
-0.0542011
-0.0542011
